id,claim_id,book_name,chunk_id,label,confidence,verifier_model,run_id
49,49_c02,In search of the castaways,castaways_ch001_w0278,SUPPORT,0.6856179965243843,heuristic_v1,run_20260111_012408
140,140_c01,The Count of Monte Cristo,montecristo_ch001_w0221,SUPPORT,0.8736111111111111,heuristic_v1,run_20260111_012408
140,140_c01,The Count of Monte Cristo,montecristo_ch001_w0839,SUPPORT,0.8379784169945175,heuristic_v1,run_20260111_012408
64,64_c01,In search of the castaways,castaways_ch001_w0150,SUPPORT,0.7869006518227714,heuristic_v1,run_20260111_012408
64,64_c01,In search of the castaways,castaways_ch001_w0155,SUPPORT,0.88,heuristic_v1,run_20260111_012408
131,131_c01,The Count of Monte Cristo,montecristo_ch001_w0143,SUPPORT,0.8736111111111111,heuristic_v1,run_20260111_012408
131,131_c01,The Count of Monte Cristo,montecristo_ch001_w0797,SUPPORT,0.8120796243987461,heuristic_v1,run_20260111_012408
61,61_c01,In search of the castaways,castaways_ch001_w0117,SUPPORT,0.8505034270259884,heuristic_v1,run_20260111_012408
61,61_c01,In search of the castaways,castaways_ch001_w0188,SUPPORT,0.8248581650682483,heuristic_v1,run_20260111_012408
86,86_c01,In search of the castaways,castaways_ch001_w0037,SUPPORT,0.8191494036827877,heuristic_v1,run_20260111_012408
86,86_c01,In search of the castaways,castaways_ch001_w0156,SUPPORT,0.7743778574613562,heuristic_v1,run_20260111_012408
86,86_c02,In search of the castaways,castaways_ch001_w0006,SUPPORT,0.7278091964458335,heuristic_v1,run_20260111_012408
86,86_c02,In search of the castaways,castaways_ch001_w0210,SUPPORT,0.803675200154741,heuristic_v1,run_20260111_012408
38,38_c01,In search of the castaways,castaways_ch001_w0078,SUPPORT,0.7207867257383568,heuristic_v1,run_20260111_012408
38,38_c01,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.7266039779711119,heuristic_v1,run_20260111_012408
38,38_c02,In search of the castaways,castaways_ch001_w0102,SUPPORT,0.7918919668492866,heuristic_v1,run_20260111_012408
38,38_c02,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.7374541936235153,heuristic_v1,run_20260111_012408
132,132_c01,The Count of Monte Cristo,montecristo_ch001_w0181,SUPPORT,0.8915,heuristic_v1,run_20260111_012408
132,132_c01,The Count of Monte Cristo,montecristo_ch001_w0894,SUPPORT,0.8550759972053551,heuristic_v1,run_20260111_012408
77,77_c01,In search of the castaways,castaways_ch001_w0086,SUPPORT,0.7790930872777425,heuristic_v1,run_20260111_012408
77,77_c01,In search of the castaways,castaways_ch001_w0241,SUPPORT,0.7432757459315178,heuristic_v1,run_20260111_012408
77,77_c02,In search of the castaways,castaways_ch001_w0092,SUPPORT,0.7864519835595878,heuristic_v1,run_20260111_012408
77,77_c02,In search of the castaways,castaways_ch001_w0265,SUPPORT,0.8193228525866748,heuristic_v1,run_20260111_012408
77,77_c03,In search of the castaways,castaways_ch001_w0012,SUPPORT,0.8415665521297728,heuristic_v1,run_20260111_012408
77,77_c03,In search of the castaways,castaways_ch001_w0236,SUPPORT,0.84438350906298,heuristic_v1,run_20260111_012408
70,70_c01,In search of the castaways,castaways_ch001_w0066,SUPPORT,0.8027758295115208,heuristic_v1,run_20260111_012408
70,70_c01,In search of the castaways,castaways_ch001_w0156,SUPPORT,0.8527905460851173,heuristic_v1,run_20260111_012408
70,70_c02,In search of the castaways,castaways_ch001_w0139,SUPPORT,0.7362431732724507,heuristic_v1,run_20260111_012408
70,70_c02,In search of the castaways,castaways_ch001_w0241,SUPPORT,0.7781576694454448,heuristic_v1,run_20260111_012408
70,70_c03,In search of the castaways,castaways_ch001_w0058,SUPPORT,0.7959817852241973,heuristic_v1,run_20260111_012408
70,70_c03,In search of the castaways,castaways_ch001_w0298,SUPPORT,0.768531071301482,heuristic_v1,run_20260111_012408
115,115_c01,The Count of Monte Cristo,montecristo_ch001_w0207,SUPPORT,0.7841666666666667,heuristic_v1,run_20260111_012408
115,115_c01,The Count of Monte Cristo,montecristo_ch001_w0746,SUPPORT,0.700207713479318,heuristic_v1,run_20260111_012408
115,115_c02,The Count of Monte Cristo,montecristo_ch001_w0182,SUPPORT,0.85125,heuristic_v1,run_20260111_012408
115,115_c02,The Count of Monte Cristo,montecristo_ch001_w0742,SUPPORT,0.7761637759196375,heuristic_v1,run_20260111_012408
78,78_c01,In search of the castaways,castaways_ch001_w0106,SUPPORT,0.7440389927105349,heuristic_v1,run_20260111_012408
78,78_c01,In search of the castaways,castaways_ch001_w0298,SUPPORT,0.7438243376800457,heuristic_v1,run_20260111_012408
78,78_c02,In search of the castaways,castaways_ch001_w0018,SUPPORT,0.7603686643041826,heuristic_v1,run_20260111_012408
78,78_c02,In search of the castaways,castaways_ch001_w0196,SUPPORT,0.7437591716820171,heuristic_v1,run_20260111_012408
78,78_c03,In search of the castaways,castaways_ch001_w0141,SUPPORT,0.7176143368404351,heuristic_v1,run_20260111_012408
78,78_c03,In search of the castaways,castaways_ch001_w0166,SUPPORT,0.7647324938735408,heuristic_v1,run_20260111_012408
78,78_c04,In search of the castaways,castaways_ch001_w0011,SUPPORT,0.781444992993072,heuristic_v1,run_20260111_012408
78,78_c04,In search of the castaways,castaways_ch001_w0293,SUPPORT,0.7258869318024965,heuristic_v1,run_20260111_012408
78,78_c05,In search of the castaways,castaways_ch001_w0093,SUPPORT,0.8281575588110787,heuristic_v1,run_20260111_012408
78,78_c05,In search of the castaways,castaways_ch001_w0299,SUPPORT,0.8069344429832822,heuristic_v1,run_20260111_012408
87,87_c01,The Count of Monte Cristo,montecristo_ch001_w0063,SUPPORT,0.8915,heuristic_v1,run_20260111_012408
87,87_c01,The Count of Monte Cristo,montecristo_ch001_w0863,SUPPORT,0.7751052203564937,heuristic_v1,run_20260111_012408
87,87_c02,The Count of Monte Cristo,montecristo_ch001_w0128,SUPPORT,0.8071754648500895,heuristic_v1,run_20260111_012408
87,87_c02,The Count of Monte Cristo,montecristo_ch001_w0987,SUPPORT,0.8340812659600348,heuristic_v1,run_20260111_012408
75,75_c01,In search of the castaways,castaways_ch001_w0042,SUPPORT,0.8149488770086765,heuristic_v1,run_20260111_012408
75,75_c01,In search of the castaways,castaways_ch001_w0251,SUPPORT,0.7994595609361483,heuristic_v1,run_20260111_012408
75,75_c02,In search of the castaways,castaways_ch001_w0073,SUPPORT,0.7607124630372499,heuristic_v1,run_20260111_012408
75,75_c02,In search of the castaways,castaways_ch001_w0208,SUPPORT,0.7698912572017125,heuristic_v1,run_20260111_012408
75,75_c03,In search of the castaways,castaways_ch001_w0084,SUPPORT,0.6862242311302612,heuristic_v1,run_20260111_012408
75,75_c03,In search of the castaways,castaways_ch001_w0213,SUPPORT,0.6870974793175293,heuristic_v1,run_20260111_012408
44,44_c01,In search of the castaways,castaways_ch001_w0065,SUPPORT,0.763855037912273,heuristic_v1,run_20260111_012408
44,44_c01,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.79,heuristic_v1,run_20260111_012408
44,44_c02,In search of the castaways,castaways_ch001_w0127,SUPPORT,0.8727426722344668,heuristic_v1,run_20260111_012408
44,44_c02,In search of the castaways,castaways_ch001_w0297,SUPPORT,0.8444941589980224,heuristic_v1,run_20260111_012408
